target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,174,sim_00176,176,240,241,0.749**2 * RBF(length_scale=0.658),0.5608872561463025,0.6578340894676153,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.00248846258918,0.6839822000474669,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1763429895
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,175,sim_00177,177,240,241,0.749**2 * RBF(length_scale=0.657),0.56075160856794,0.6569302184155434,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.50205995955696,0.621028900030069,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2914231575
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,176,sim_00178,178,240,241,0.774**2 * RBF(length_scale=0.699),0.599126497069824,0.6987482156573399,,,,,,,1e-06,fmin_l_bfgs_b,1,-128.98534312564112,0.7727169000427239,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3958902810
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,177,sim_00179,179,240,241,0.749**2 * RBF(length_scale=0.656),0.56145852829209,0.6555618614000037,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.96185641752655,0.481765600037761,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3174574791
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,178,sim_00180,180,240,241,0.748**2 * RBF(length_scale=0.656),0.5594780866165862,0.6558570566507853,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.82388758319897,0.6945475999964401,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,489795363
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,179,sim_00181,181,240,241,0.748**2 * RBF(length_scale=0.656),0.55979404368884,0.6557335326233259,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.66072294475833,0.7172654999885708,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2950814310
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,180,sim_00182,182,240,241,0.75**2 * RBF(length_scale=0.656),0.5629337042587081,0.6560231035585763,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.39935662203573,0.71101039997302,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2330873806
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,181,sim_00183,183,240,241,0.749**2 * RBF(length_scale=0.656),0.5611288221365444,0.6561678268309562,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.1252013871104,0.4016322999959811,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3670442784
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,182,sim_00184,184,240,241,0.749**2 * RBF(length_scale=0.657),0.5609376042020597,0.6569366218146014,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.47419758367215,0.6711302999756299,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2912912925
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,183,sim_00185,185,240,241,0.75**2 * RBF(length_scale=0.656),0.5628634803118766,0.6557364162060811,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.09935255032218,0.4639439000166021,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2640113806
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,184,sim_00186,186,240,241,0.751**2 * RBF(length_scale=0.656),0.5635457435041134,0.656383183301476,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.1976043471353,0.7801168000441976,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3736485289
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,185,sim_00187,187,240,241,0.748**2 * RBF(length_scale=0.655),0.5596620490430286,0.6552965531873584,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.3397288172257,0.5705424000043422,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2031381209
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,186,sim_00188,188,240,241,0.751**2 * RBF(length_scale=0.664),0.5642889454037731,0.6636424271181043,,,,,,,1e-06,fmin_l_bfgs_b,1,-135.95435819340406,0.7524795000208542,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2663088195
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,187,sim_00189,189,240,241,0.741**2 * RBF(length_scale=0.663),0.5491115037760752,0.6626356229711048,,,,,,,1e-06,fmin_l_bfgs_b,1,-133.928774966818,0.6309800000162795,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,254748688
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,188,sim_00190,190,240,241,0.75**2 * RBF(length_scale=0.656),0.5620650415491361,0.6557631617342918,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.36928122315376,0.7956677000038326,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1099302362
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,189,sim_00191,191,240,241,0.749**2 * RBF(length_scale=0.655),0.5608430231521625,0.655417178245915,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.02249751931674,0.5403666999773122,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1537790998
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,190,sim_00192,192,240,241,0.748**2 * RBF(length_scale=0.66),0.5592041439451069,0.6597303704295548,,,,,,,1e-06,fmin_l_bfgs_b,1,-137.34627038627826,0.616465600032825,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1405987927
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,191,sim_00193,193,240,241,0.749**2 * RBF(length_scale=0.655),0.5614610004471108,0.6553264699533115,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.35285477093242,0.4796963999979198,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4040436506
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,192,sim_00194,194,240,241,0.749**2 * RBF(length_scale=0.656),0.5608129488877208,0.6561782785264174,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.25139249449165,0.6596493999822997,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3331562538
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,193,sim_00195,195,240,241,0.748**2 * RBF(length_scale=0.656),0.5601384733011273,0.6562580292164774,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.33972486039823,0.7841369999805465,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3381374654
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,194,sim_00196,196,240,241,0.749**2 * RBF(length_scale=0.656),0.5614414344250402,0.6555643902654965,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.18645262983952,1.0642062000115402,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3678577262
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,195,sim_00197,197,240,241,0.75**2 * RBF(length_scale=0.656),0.5621463671507968,0.6560384018654255,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.68218048960983,0.986011700006202,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1966183794
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,196,sim_00198,198,240,241,0.753**2 * RBF(length_scale=0.656),0.5670061084451097,0.6562111128031971,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.41675014081812,1.0175699000246825,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2059079865
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,197,sim_00199,199,240,241,0.742**2 * RBF(length_scale=0.668),0.5506665394790903,0.6684698191736635,,,,,,,1e-06,fmin_l_bfgs_b,1,-130.89652016938473,0.732432599994354,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3536561595
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,198,sim_00200,200,240,241,0.749**2 * RBF(length_scale=0.656),0.5611541336809299,0.6561606986929305,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.039131449119,0.8956436000298709,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4000977561
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,199,sim_00201,201,240,241,0.749**2 * RBF(length_scale=0.658),0.5604242331488976,0.6575028726774352,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.85849033340517,0.6107232000213116,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1018452350
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,200,sim_00202,202,240,241,0.748**2 * RBF(length_scale=0.657),0.5601864043789404,0.6569830603436821,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.91780626855427,0.5273063000058755,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4097421798
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,201,sim_00203,203,240,241,0.749**2 * RBF(length_scale=0.656),0.5610955450979739,0.6559765199783086,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.8978217021995,0.8419603999936953,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,37993293
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,202,sim_00204,204,240,241,0.748**2 * RBF(length_scale=0.656),0.5599487662326168,0.6558705246009838,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.97739177348848,0.870555899979081,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1131797975
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,203,sim_00205,205,240,241,0.749**2 * RBF(length_scale=0.657),0.5604467023003948,0.6568717965869917,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.70683142837032,0.9289698000065982,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3219726342
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,204,sim_00206,206,240,241,0.749**2 * RBF(length_scale=0.656),0.5606558762308262,0.6564225213682102,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.61189275279864,0.8380636999499984,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2901267358
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,205,sim_00207,207,240,241,0.749**2 * RBF(length_scale=0.657),0.5608231462566196,0.6566002769518993,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.8480460353657,0.7730183000094257,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,652463056
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,206,sim_00208,208,240,241,0.751**2 * RBF(length_scale=0.656),0.564027824106823,0.656309510865881,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.9002537649645,0.8335777000174858,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3982153734
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,207,sim_00209,209,240,241,0.749**2 * RBF(length_scale=0.66),0.5608151276060399,0.6603567441616719,,,,,,,1e-06,fmin_l_bfgs_b,1,-137.19877637006454,0.8403163000475615,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2820503155
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,208,sim_00210,210,240,241,0.75**2 * RBF(length_scale=0.658),0.5628669111332095,0.6576304984146627,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.96125675659164,0.542698199977167,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3103127106
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,209,sim_00211,211,240,241,0.749**2 * RBF(length_scale=0.658),0.5607169887726637,0.658017528303251,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.26087069588652,0.8388431000057608,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1640531418
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,210,sim_00212,212,240,241,0.752**2 * RBF(length_scale=0.659),0.564768908464293,0.6587607054857673,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.59263119047918,0.4824889000155963,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4081839203
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,211,sim_00213,213,240,241,0.751**2 * RBF(length_scale=0.656),0.5640532030026738,0.6559894872777352,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.6082180892074,0.8331597000360489,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4129051728
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,212,sim_00214,214,240,241,0.749**2 * RBF(length_scale=0.656),0.5612700348588998,0.6563078237302821,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.75783889123971,0.4874762999825179,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3605517003
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,213,sim_00215,215,240,241,0.749**2 * RBF(length_scale=0.657),0.5611742981129015,0.6565425017156029,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.60858271373277,0.7747030000318773,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4007642155
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,214,sim_00216,216,240,241,0.754**2 * RBF(length_scale=0.656),0.5677851065753712,0.6558245077579645,,,,,,,1e-06,fmin_l_bfgs_b,1,-141.25228494961732,0.4728943000081926,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1774988984
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,215,sim_00217,217,240,241,0.75**2 * RBF(length_scale=0.655),0.5622838185382443,0.6552030442700532,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.69026845750915,0.8551383999874815,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1706753103
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,216,sim_00218,218,240,241,0.754**2 * RBF(length_scale=0.657),0.5684876610339216,0.6566014396577917,,,,,,,1e-06,fmin_l_bfgs_b,1,-141.35056438686212,0.823027300008107,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2373055313
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,217,sim_00219,219,240,241,0.749**2 * RBF(length_scale=0.656),0.5603640052073348,0.6560495735004944,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.54122273941522,0.4195436000009067,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2675729062
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,218,sim_00220,220,240,241,0.749**2 * RBF(length_scale=0.657),0.5611813656967661,0.6573059323632976,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.0523320246876,0.4371627999935299,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1427384415
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,219,sim_00221,221,240,241,0.75**2 * RBF(length_scale=0.657),0.5621541707565135,0.6574366989570727,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.93598532874685,0.7340058999834582,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4260184139
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,220,sim_00222,222,240,241,0.749**2 * RBF(length_scale=0.656),0.5605464897244327,0.656253175064239,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.44066449655452,0.5060320000047795,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2488529570
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,221,sim_00223,223,240,241,0.75**2 * RBF(length_scale=0.657),0.5621019997759972,0.6572125663406035,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.72342516103646,0.3603281999821774,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3382821223
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,222,sim_00224,224,240,241,0.749**2 * RBF(length_scale=0.659),0.5608555060425199,0.6586470240664926,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.10650140939634,0.819820599979721,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3762882823
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,223,sim_00225,225,240,241,0.753**2 * RBF(length_scale=0.656),0.5668641420679963,0.6559536795841678,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.69532415332537,0.7385994999785908,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,713460585
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,224,sim_00226,226,240,241,0.755**2 * RBF(length_scale=0.658),0.5698895810757665,0.6579965135656936,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.87150739152537,0.7155318000004627,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3730562935
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,225,sim_00227,227,240,241,0.749**2 * RBF(length_scale=0.657),0.5603185440270229,0.6570354738217963,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.2926531853851,0.6961953999707475,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,396390716
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,226,sim_00228,228,240,241,0.75**2 * RBF(length_scale=0.659),0.5618944625751652,0.6589306459770541,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.23415704404158,0.7849195000017062,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2201203768
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,227,sim_00229,229,240,241,0.751**2 * RBF(length_scale=0.657),0.5634051328727512,0.656756899805336,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.76149930061268,0.4818023000261746,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3747691976
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,228,sim_00230,230,240,241,0.75**2 * RBF(length_scale=0.658),0.5623489366154231,0.6577279310550074,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.5997232975239,0.4260803000070154,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1222809566
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,229,sim_00231,231,240,241,0.75**2 * RBF(length_scale=0.658),0.5622997696068105,0.6578862163159033,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.71928062334086,0.712872400006745,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4273513321
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,230,sim_00232,232,240,241,0.749**2 * RBF(length_scale=0.657),0.5611577455111478,0.6572624001688941,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.3555740233155,0.4622248000232503,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3633321287
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,231,sim_00233,233,240,241,0.75**2 * RBF(length_scale=0.658),0.5619208570879418,0.6583142850900433,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.60018543969318,0.5998695000307634,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,272647299
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,232,sim_00234,234,240,241,0.749**2 * RBF(length_scale=0.657),0.5617270552261373,0.6572707313668411,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.62082596735553,0.5798211999936029,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2098881150
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,233,sim_00235,235,240,241,0.751**2 * RBF(length_scale=0.658),0.5647029591681002,0.6575873906675466,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.11323120773423,0.7758065999951214,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1335920838
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,234,sim_00236,236,240,241,0.749**2 * RBF(length_scale=0.658),0.5617009180953931,0.6580860490915037,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.62470137486028,0.4655694999964908,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4161924588
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,235,sim_00237,237,240,241,0.748**2 * RBF(length_scale=0.656),0.5589630763021901,0.6557315904203554,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.6769994514065,0.906585700053256,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3500288904
