simulation_id,candidate_id,value,unit,analysis_domain,persistence_window_um,event_position_s,available,note
sim_00159,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00159,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00160,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00160,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00161,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00161,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00162,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00162,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00163,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00163,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00164,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00164,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00165,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00165,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00166,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00166,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00167,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00167,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00168,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00168,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00169,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00169,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00170,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00170,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00171,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00171,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00172,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00172,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00173,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00173,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00174,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00174,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00175,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00175,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00176,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00176,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00177,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00177,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00178,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00178,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00179,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00179,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00180,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00180,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00181,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00181,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00182,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00182,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00183,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00183,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00184,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00184,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00185,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00185,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00186,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00186,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00187,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00187,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00188,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00188,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00189,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00189,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00190,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00190,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00191,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00191,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00192,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00192,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00193,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00193,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00194,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00194,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00195,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00195,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00196,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00196,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00197,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00197,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00198,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
